order_id,product_name,phone,order_date,order_time,payment_mode,amount
100416,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100417,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100418,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100419,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100420,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100421,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100422,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100423,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100424,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100425,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100426,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100427,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100428,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100429,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100430,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100431,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100432,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100433,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100434,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100435,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100436,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100437,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100438,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100439,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100440,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100441,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100442,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100443,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100444,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100445,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100446,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100447,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100448,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100449,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100450,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100451,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100452,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100453,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100454,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100455,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100456,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100457,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100458,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100459,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100460,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100461,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100462,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100463,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100464,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100465,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100466,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100467,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100468,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100469,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100470,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100471,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100472,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100473,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100474,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100475,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100476,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100477,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100478,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100479,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100480,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100481,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100482,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100483,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100484,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100485,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100486,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100487,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100488,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100489,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100490,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100491,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100492,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100493,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100494,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100495,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100496,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100497,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100498,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100499,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100500,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100501,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100502,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100503,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100504,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100505,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100506,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100507,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100508,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100509,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100510,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100511,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100512,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100513,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100514,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100515,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100516,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100517,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100518,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100519,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100520,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100521,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100522,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100523,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100524,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100525,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100526,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100527,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100528,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100529,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100530,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100531,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100532,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100533,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100534,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100535,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100536,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100537,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100538,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100539,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100540,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100541,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100542,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100543,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100544,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100545,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100546,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100547,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100548,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100549,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100550,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100551,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100552,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100553,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100554,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100555,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100556,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100557,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100558,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100559,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100560,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100561,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100562,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100563,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100564,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100565,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100566,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100567,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100568,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100569,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100570,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100571,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100572,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100573,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100574,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100575,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100576,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100577,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100578,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100579,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100580,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100581,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100582,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100583,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100584,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100585,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100586,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100587,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100588,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100589,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100590,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100591,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100592,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100593,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100594,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100595,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100596,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100597,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100598,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100599,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100600,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100601,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100602,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100603,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100604,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100605,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100606,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100607,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100608,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100609,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100610,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100611,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100612,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100613,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100614,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100615,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100616,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100617,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100618,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100619,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100620,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100621,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100622,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100623,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100624,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100625,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100626,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100627,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100628,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100629,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100630,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100631,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100632,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100633,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100634,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100635,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100636,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100637,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100638,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100639,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100640,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100641,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100642,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100643,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100644,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100645,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100646,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100647,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100648,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100649,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100650,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100651,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100652,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100653,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100654,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100655,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100656,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100657,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100658,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100659,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100660,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100661,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100662,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100663,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100664,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100665,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100666,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100667,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100668,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100669,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100670,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100671,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100672,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100673,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100674,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100675,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100676,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100677,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100678,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100679,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100680,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100681,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100682,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100683,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100684,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100685,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100686,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100687,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100688,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100689,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100690,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100691,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100692,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100693,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100694,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100695,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100696,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100697,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100698,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100699,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100700,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100701,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100702,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100703,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100704,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100705,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100706,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100707,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100708,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100709,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100710,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100711,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100712,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100713,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100714,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100715,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100716,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100717,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100718,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100719,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100720,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100721,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100722,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100723,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100724,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100725,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
100726,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
100727,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
100728,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
100729,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
100730,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
100731,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
100732,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
100733,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
100734,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
100735,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
100736,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
100737,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
100738,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
100739,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
100740,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
100741,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
100742,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
100743,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
100744,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
100745,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
